Restaurant ID,Restaurant Name,Location Name,Restaurant Group ID,Restaurant Group Name
d9d08960-92ed-4527-b66e-d5b8c22e438d,Cecilia,East Village,a1ce9e95-f3a3-48f2-80bc-68682d36fd74,Cecilia
1951a8cd-d0a7-4b90-9931-e1ea85a73789,Center Bar,Columbus Circle,f774ff15-9e88-4e16-a22b-cabdb4199168,Porter House / Center Bar
791f2cca-42ce-49cc-a1e7-108c2862e685,Cha Cha Tang,West Village,30cdda1a-56d2-40e1-98e2-32057b60b80c,MSH Restaurants
17817c64-31f7-4624-ad5e-6dc0570428cb,Chada,Greenwich Village,085e9114-4a8f-4468-b983-59905d4864d1,Chada
0b393047-5ff6-451d-bc51-00bcdfe55ca7,Chambers,Tribeca,f04a9437-94d4-44c5-acb4-7209d3d0d260,Chambers
a9beb7de-0401-4e7c-a66d-c31a3eab1034,Champagne Tiger,East Colfax,33606975-5dee-4718-8b50-de233816c89b,Champagne Tiger
81606580-530a-4283-923a-7a4185f1e606,Charcoal Venice,Venice,0c74eed8-fcef-4e62-92d0-6eda1aba197f,Citrin Hospitality
7d860134-b296-4269-a6c4-abd23adab57f,Charles Pan-Fried Chicken,Harlem 125th,0249094f-52c3-4c24-9c71-052b9f0995ac,Charles Pan Fried Chicken
7d860134-b296-4269-a6c4-abd23adab57f,Charles Pan-Fried Chicken,Harlem 145th,0249094f-52c3-4c24-9c71-052b9f0995ac,Charles Pan Fried Chicken
7d860134-b296-4269-a6c4-abd23adab57f,Charles Pan-Fried Chicken,Upper West Side,0249094f-52c3-4c24-9c71-052b9f0995ac,Charles Pan Fried Chicken
37abac99-3895-491b-adca-3039438a2cbe,Chelsea Living Room,Chelsea,b81bc84b-0259-4ada-9eb9-6dec96fb717c,Chelsea Living Room
ae019990-6d57-4273-b6a7-dbca9de6b551,Chief Sullivan's,North Beach,6c2863ad-fdf7-40b6-b066-d0873eee008c,Chief Sullivan's
2a8a7a35-8d74-4315-b11a-ff9c9f5f506d,CHILI 美麗,Midtown East,a1c46bdd-6b2e-4808-8241-9c277f075323,Meili
1a67e121-7411-4381-acba-91c65f4f0b0a,Chinta Thai,Greenpoint,48cd2c00-ce66-4a80-b251-81457afcbc4a,Chinta Thai
0a463fd3-42b7-42d6-8573-8ad083ceb233,Cholon LoDo,LoDo,701fca55-fdb3-4af2-9896-1ac7d36dd526,Cholon Group
812c7730-4adf-4a37-82de-f14ea531ddbd,Chouquet's,Chouquet's,3cdd6722-d9cf-4671-94ca-75e6846913ec,Chouquet's
fce4fa93-98c7-40c7-bae3-20044c6488b9,Citrin Restaurant,Santa Monica,0c74eed8-fcef-4e62-92d0-6eda1aba197f,Citrin Hospitality
5de2ab76-a948-434d-a686-16ce7ac868f4,Clam Bar,Amagansett,e0af7db4-bbb4-4927-aae9-82e6e2c3122d,Clambar
2c4210bb-e581-470f-b285-1b925dd79a0c,Claro,Gowanus,1a1c7b74-4565-42b0-9321-7d02fec62f56,Claro
3613acf1-7e19-4666-b1d0-69b632f17f10,Clerks,Downtown,3b3b5f97-45a0-451f-bdd4-9c221a041538,Hotel Emeline
c780fb06-8720-48fc-a3b5-d8d792dab2b1,Coche Comedor,Amagansett,d350c077-3db0-48a5-9cde-874d9aa93044,Honest Man Hospitality
7d829d15-f0d7-498b-ab33-01154b63e814,Coleman Public House,Mt. Pleasant,3c41006c-8c75-4a37-894b-deea870ee0e8,Coleman Maybank Public House
4ccac447-e272-4ccc-b534-0b56cea1bab9,Collina,Russian Hill,86a695ec-2916-4119-be7e-b7151187d8f3,Collina / Seven Hills
4c5bd22d-da75-4ed1-b086-936c5b28079c,Colonia Verde,Fort Greene,aee338b8-c44f-4627-887d-d4cfd8e121a5,Colonia Verde
8894f0e0-e7d7-4b14-8b9a-329e760117f9,Commodore II,LES,d41efca1-f4b1-43e7-b24b-a51a500b7573,The Commodore Bars
47556a2a-1fe9-45da-9719-5c332b2b3609,CO Restaurant,Radcliffborough,a7cdd59e-2cf5-47f6-8dce-c0f083cedbbb,CO Restaurant
afbd71ed-bd4a-4b17-add9-befa791404db,Corsica Wine Bar,RiNo,73903e2e-8dbe-4cf7-9bd6-3dd3aab12327,Barcelona Wine + Corsica
eb4dd087-b010-4b14-a5d3-d1f81a524d3c,Costa Charleston,Costa Charleston,bbca6711-d3be-4276-822f-abb3f1ef2877,Easton Porter Group
a1cdbdb9-6ecb-4c63-b2e8-4d7c2bd97d86,Crif Dogs,East Village,2034c9f8-f71f-489f-937d-206e3718ea82,PDT/Crif Dogs
45f037e6-a037-4bc9-a068-070ff1c11d83,Criollas Hell's Kitchen,Hell's Kitchen,c0a7f98b-d21e-49b6-b627-1c26939729ef,Criollas Baked Empanadas
ff22710d-c7ce-4fea-8aca-5301f23b20f9,Criollas West Village,West Village,c0a7f98b-d21e-49b6-b627-1c26939729ef,Criollas Baked Empanadas
3d45ee2c-1709-400c-8604-cf6f0cc55302,Crown Shy,Financial District,7c435f30-a2ba-4393-83ee-86aff33a72e1,Saga Hospitality Group
e0aefa1d-c232-4798-856c-4642ec9c2774,Crudo e Nudo,Santa Monica,27c08a8f-0f9b-4da5-a580-43d2dd71a3f0,Crudo e Nudo
00c6ef82-ad73-4494-b512-b1aa20a251e6,Cruise Room,LoDo,0e195f5d-f3a4-4111-9b72-9525deca5707,Sage Hospitality Group
6c839b38-fe74-437c-bd0c-90cebe5d8f8a,CyBelle's Front Room,Inner Sunset,95597d6d-8f35-42cb-8c42-741bd2f3c977,Cybelle's Pizza
49eef946-5c07-4be3-ba77-2d1d7d147caf,Dacha,Polk Gulch,344391cd-3de6-47eb-a403-1ea4350a1ab6,Dacha Group
454dd4f5-3f9f-48a6-a022-27528b1f07df,Dada,Ridgewood,94135ded-e759-4c7d-96d2-0fd7306b14a9,Dada
ad840011-4e34-4242-a78b-23ebf509d16c,Dalida,Mission,c367f0ed-1ce4-483c-8975-13a0821ac9a7,Dalida
89a83dfc-2d2a-4bff-801d-5b8765a9b017,Dalila's,Cannonborough Elliotborough,e3219ddc-273c-47c6-93c5-0e6bd3fcdb41,Dalila's
873bec06-5645-4df4-8f05-6b2c1155d898,DAMNFiNE pizza,Outer Sunset,e8e67ab3-2d41-432d-b1f8-5a1e963d4d8f,Damnfine
648c3550-3919-49f5-8c90-e196d104205c,Dashi,Park Circle,0cec2453-99f1-402c-8b84-2fc9a9417950,Dashi
a219819c-a611-4be2-866e-b1724f0e7674,Dashi Wine Bar and Emporium,Park Circle,0cec2453-99f1-402c-8b84-2fc9a9417950,Dashi
6c783fab-7534-46c6-abaf-59f5e2d1ab2a,Dead Low Cafe,Folly Beach,1fb4cee6-39dc-41c3-b484-ddcbe200669e,Dead Low
1dbee9b0-9549-4cb4-84c9-2100262c03f5,Dear John's,Culver City,42ec1c7c-46ff-43dd-8476-a4482b3f228c,Dear John LLC
fa99e070-dee7-465b-b155-e8e52e050b07,Dear Strangers,West Village,65562520-1b30-4d57-a2f3-1ea26cb795e3,Dear Strangers
86bc9c75-67eb-4ebf-b493-635d2701bea3,Debajo,NoMad,55411d82-ec1f-4454-bf96-904ef64cf4ae,Debajo
a9fb2c46-8797-4c02-bfae-b5371a25e801,Decades Pizza,Ridgewood,c5bcbfc6-f516-4a69-89bf-0a9908142154,Decades Pizza
ec8b2dbb-1202-4fc0-acc7-d7123443f163,designers collab coffee.,Williamsburg,230ebdd2-ddab-485f-b950-2a1c61bee59f,Designers Collab
3c6e4a5f-eb68-4631-90a4-e3b1d8477db7,Deux Luxe,SoHo,ff7fd1c2-cf6b-4cb3-9d95-8bf08483eb5a,Deux Luxe
f8b3e12b-d433-4131-99fe-0061a0e3943e,Dhamaka,Lower East Side,dd835bb3-b594-48c0-ab26-16811eb8b8f0,Unapologetic Indian
b4dc213b-1506-4830-a663-da4fd340a632,Diner Antonette,Santa Monica,ff9fb672-6042-4ac9-902f-f13808fcf3e7,Diner Antonette
9686e6ff-b576-45d4-bf4c-729fb743f13b,Dive Bar Pizza,Montauk,56d54500-b9c2-46cf-893b-d0299103a0dc,Dive Bar Pizza
c721c507-81e9-4e8f-bd41-2a6d03824a03,Diwali Indian Cuisine,Mission,eb60f0ad-9595-41f2-b95d-52d46dd9bc83,Diwali Indian Cuisine
4ef0ebd9-e9d3-4902-b3eb-8e20d24cbcc5,Doubles,Amagansett,668e5276-1dbd-48a9-9de2-8425ebabb7fe,Doubles
2684fbf1-eeb2-4096-bb45-9e2ac98ac943,Down the Hatch,West Village,7842c853-cd64-4e82-a24e-7b40eb8eae6b,Eat Drink & Be Merry
e4e8c0b0-ba94-4887-95e5-be0c6deba967,Downtown Social,East Village,7842c853-cd64-4e82-a24e-7b40eb8eae6b,Eat Drink & Be Merry
7a8090fa-79b2-4593-915b-6445dc7976ba,Dragon Horse,SOMA,92bf9d77-67db-40d5-86c8-60eded6874ef,Mins Group
526df0c2-2034-41b1-8795-721c9b99d0c2,Drift In,West Village,d578bd05-9453-42d4-b1a8-1fd1e70acd19,Crew Hospitality
aa6093b2-5257-4105-8637-99d166b35524,Due West,West Village,9ddbcefb-02fd-4e26-9a9b-ad06f1be0d6c,Due West
29147e61-af36-491c-af99-65d9fbe0f70e,Dumpling Time,Design District,2c801270-ed8d-4562-ab6d-c5892e69b273,Dumpling Time
29147e61-af36-491c-af99-65d9fbe0f70e,Dumpling Time,Mission Bay,2c801270-ed8d-4562-ab6d-c5892e69b273,Dumpling Time
0abeb13d-fab3-4f27-913d-05c43d3b8298,Dynamo Donut & Coffee,Mission,0bd1900c-031f-423c-b22c-876df6ae2f60,Dynamo Donut
dfb8cf3c-6a80-45db-8d08-114d1456aa19,Earthly Delights,Ridgewood,e28b7384-f407-4b35-839d-bd3f69d7745a,Earthly Delights
142ab2b9-7837-4e26-9588-b259cb541506,Echo Bravo,Bushwick,8811acd7-a0a0-43e4-b411-d5567f4844ab,Bravo Bar Party
3e7f913a-8bd0-41e3-9224-7cd28930d25e,Edmund's Oast Brewing Co.,Wagener Terrace,d8dce431-e611-493a-8d71-7942d31eb2d8,Edmund's Oast Brewing Co.
9866b273-3884-428c-81f0-115014687d30,EJ's Luncheonette,Upper East Side,d620a383-9c68-45f9-b478-a7f8b68b8a57,EJ's Luncheonette
d32b049d-0a3e-493e-882f-a19aa80f0fa3,Elaia Estiatorio,Bridgehampton,402ec75d-16eb-4b40-859c-c8ba4486fe96,Elaia Estiatorio
854f5139-4029-4910-b735-51ed71c5b437,Elephant Sushi,Fillmore,db46904a-3170-46c9-810e-be90785f405b,Elephant Sushi / Elephant Sushi
854f5139-4029-4910-b735-51ed71c5b437,Elephant Sushi,Russian Hill,db46904a-3170-46c9-810e-be90785f405b,Elephant Sushi / Elephant Sushi
f1723d23-1f1b-454f-859a-961fdff56630,Elixir,Mission,1001c1bf-5d88-4e3f-91a6-0f8969885e89,Elixir
b0db1446-6506-47e7-a61a-e001bfa7f608,Ella Funt,East Village,0a756f22-a296-40dc-a4da-087fc7b24612,Ella Funt
c687e091-d503-44de-b8d8-bb2864445c04,El Mansour,Outer Richmond,40b8b2e3-7954-433c-aa55-9d242c8d3a7f,El Mansour
dd50d551-baee-4ece-b987-7ee8f443aa5e,Emblem,Williamsburg,e561f7f5-88a7-4d5b-be6a-8e5d6f5a8c89,Emblem
73b31ac1-054a-433a-a10d-6c6756fd1b5a,Emily Brooklyn,Clinton Hill,7c3412c7-8071-481f-9d46-edbf92b47b61,Emily Pizza
b2ed05c0-a3c8-44a4-a594-ce1f180923cc,Emmett's,SoHo,5cab0c9d-361f-46f5-bebf-436178e92daa,Emmett's
b2ed05c0-a3c8-44a4-a594-ce1f180923cc,Emmett's,West Village,5cab0c9d-361f-46f5-bebf-436178e92daa,Emmett's
d09d72da-e46e-4917-82ff-eaa3df1d75bf,Empellón Taqueria & Bar,Greenwich Village,e26a097a-c63b-40e0-a29d-19b0d36b0c0e,Empellon
6aad081c-27a2-4b2e-afcf-dc7b6c3b91d9,Ensenada,Williamsburg,8f171c1e-6623-4d59-b8db-46c3c6bcb49f,Ensenada
d8c8f453-eada-42c4-8a6d-918831db66fe,E&O Kitchen and Bar,Union Square,e5edb57a-134d-4e5e-8773-1cc16ae39522,E&O Kitchen and Bar
6896fcbe-9de9-4d6c-b28d-ab5a0191b911,Essential by Christophe,Upper West Side,cc77ab50-0662-4c78-b1a6-a767ea30d816,Essential
41063c94-abbc-469d-a42d-c7c4459f47a0,Estadio,Cannonborough,f85d9cf4-6312-40c0-bd98-d5d2c43dc7bc,Estadio
76a6c6d1-2533-42b7-b46e-4aa01b9095dc,Estancia Piola,Gowanus,fe0fb570-ae3f-4635-9473-e98fb6fd9bff,Estancia
2b41aa2c-c319-4733-898c-ea442e919f6b,Evelina,Fort Greene,717bf5fe-eb99-4341-8b5a-5036ac967054,Evelina
15b958b2-f0ba-49f0-b50f-712f17a6cc1b,Evil Twin Brewing,Dumbo,e49aefe3-d0b6-4d9a-a9d3-10a1c03bde24,Evil Twin Brewing
15b958b2-f0ba-49f0-b50f-712f17a6cc1b,Evil Twin Brewing,Evil Twin Brewing NYC,e49aefe3-d0b6-4d9a-a9d3-10a1c03bde24,Evil Twin Brewing
aa5e81f0-e408-4d4b-88e5-3b76efae7c85,EVO Craft Bakery,Park Circle,09a96c7b-3fc7-45de-bcd1-f1d1dd57a9e8,EVO
b1ef67fb-8cd9-4aeb-ade9-eed1fd6d0a70,EVO Pizzeria,Park Circle,09a96c7b-3fc7-45de-bcd1-f1d1dd57a9e8,EVO
a0803c37-d104-49ad-8dbf-39811525564c,Fable,Mission,06502a1b-4d69-4f06-8f8b-e5c39090c5d7,Fable & Boas
5c9b968a-9e81-4d8f-83a8-3fe6f2b62640,Falansai,Bushwick,a35eed2b-2208-4ee9-a266-b339949da6ee,Falansai
43f19e7b-d9f0-4746-8690-5d5b99330cbd,Falu House,Greenpoint,585b4944-0d88-4b73-8d34-5083c643bd19,Falu House
ae2a8f49-bd41-4b99-92f6-aef0db34f002,Fan Fan Doughnuts,Clinton Hill,9eaddf20-157d-40fd-a46d-e5d17aef26ee,La Newyorkina
fb217f5a-d083-4015-88e2-99526c5925d0,Farm and Forage - East Hampton,East Hampton,b1dc89bd-9c46-45f8-becb-dcb15b87af33,Farm and Forage
e1c9173a-7fbf-4e14-8936-2e6d89b15747,Farm and Forage - Southampton,Southhampton,b1dc89bd-9c46-45f8-becb-dcb15b87af33,Farm and Forage
b7f6543b-00d8-43d9-a1b6-cc5f96e72c82,Farm to People Kitchen & Bar,Bushwick,4e4a85d6-f677-4aea-bf4b-3c6571e4cce7,Farm to People
cdc408be-3fab-4744-b815-6e64573796f7,Felix Trattoria,Venice,3b3c3776-43d8-42ec-9dcc-594b265f9a1a,Gusto 54
09d63687-7956-44c3-a856-43a92cbb8b9c,Ferdi,West Village,9cb4788e-72eb-40e6-9bd0-f42b2ad92a9b,Ferdi
5731b9d1-a4b3-4352-ac9b-05c65feb4eae,F&F Restaurant and Bar,Carroll Gardens,90046af8-eebf-4685-a49d-ff239bac5268,F&F Pizzeria
5ad7e960-8ac6-4823-8580-3959bfcde52a,F&F Slice,F&F Slice,90046af8-eebf-4685-a49d-ff239bac5268,F&F Pizzeria
0392524d-9366-46c9-bb59-e158230db812,FIELDTRIP,Harlem,2dddd51e-2621-43b9-aaf5-53e706b03723,FIELDTRIP
0392524d-9366-46c9-bb59-e158230db812,FIELDTRIP,Rockefeller Center,2dddd51e-2621-43b9-aaf5-53e706b03723,FIELDTRIP
ecabaa8e-ac5d-455d-a2a3-2b5e53c829ed,Fig Tree,Venice,9059edc8-9f36-474f-a9af-25d190a27b67,Fig Tree
88ae5244-814f-446a-bfe2-489fae723cbd,Filé Gumbo Bar,Tribeca,c50dea8b-09c4-4f72-b024-250c11048b00,Filé Gumbo Bar
8f8029c2-0567-40a8-8f14-fe6096806cf3,Filthy Diamond,Bushwick,5aabbe08-1243-4e2f-96fe-de410fca41b1,The Filthy Diamond
222ac2ab-0540-46c6-887d-ceab2c42dc70,Final Final,Pacific Heights,6bffc2b4-1771-4f8b-94da-ebc8219c8f0f,Joe Wallace Group
2ed2f0c1-2f1b-4acd-8a17-e6c6cc725ce0,Finback Brewery,Glendale,a805868e-7ae4-4954-822f-3d69c4891833,Finback Brewery
2ed2f0c1-2f1b-4acd-8a17-e6c6cc725ce0,Finback Brewery,Gowanus,a805868e-7ae4-4954-822f-3d69c4891833,Finback Brewery
2ed2f0c1-2f1b-4acd-8a17-e6c6cc725ce0,Finback Brewery,Long Island City,a805868e-7ae4-4954-822f-3d69c4891833,Finback Brewery
f3e7dbb0-0b8d-47ca-a724-4d29f83f9dfc,Fish Cheeks,Noho,bc8c1316-c4c1-47ea-9607-4c21f79fd668,Fish Cheeks
f3e7dbb0-0b8d-47ca-a724-4d29f83f9dfc,Fish Cheeks,Williamsburg,bc8c1316-c4c1-47ea-9607-4c21f79fd668,Fish Cheeks
da72dc7e-e6de-4e12-bdcb-104e7e057460,Fish Cheeks x Complex,Industry City,bc8c1316-c4c1-47ea-9607-4c21f79fd668,Fish Cheeks
94ad49c5-c5ed-4979-bc03-a65478160a49,Fish N Beer,RiNo,09be19c2-8471-499c-8dc5-8b2f0f29d5af,Fish N Beer
dfa4e978-61d7-4af8-a97a-afcc81f7a623,Five Loaves Cafe,Mt. Pleasant,5da42aa8-f3cf-4f61-9962-4dbc31bb6776,Glowfisch Hospitality
dfa4e978-61d7-4af8-a97a-afcc81f7a623,Five Loaves Cafe,Summerville,5da42aa8-f3cf-4f61-9962-4dbc31bb6776,Glowfisch Hospitality
b1cf9fef-26fc-4748-8672-d4d6d5434220,Flex Mussels,Upper East Side,d13d0607-0393-429f-ac54-7336837e880a,Flex Mussels
7109aa48-17ca-4e24-bf51-7232ed487d51,Florence's,James Island,7065715a-94f8-4da6-bbe1-7e1af4c2bfed,Queen Street Hospitality Group
2cb56d03-4417-4b60-afe3-be819ecde8ac,FLYBAR,FLYBAR,7edff699-fba2-4514-8de0-94db1978b34f,Blackbird Labs
211e83eb-5506-4049-b2bd-2c4072c99290,FLYBAR (FSR - demo),FLYBAR,c5cce5b7-6655-4007-a983-a02047a8e537,FLYBAR - Demo
85c1271f-c8a7-4304-ae4b-900238a7ddc7,FLYBAR (Square - demo),FLYBAR,c5cce5b7-6655-4007-a983-a02047a8e537,FLYBAR - Demo
20dcc852-4148-462d-b42a-f0738c876bf8,FOOD,Lower East Side,18311039-9705-45ce-8d95-8c59bd34acb5,FOOD
77360a1a-a371-4ca7-a7ce-222e5ba0b794,Foolproof Whiskey Bar,Williamsburg,c2688ff1-7306-4b7c-ac63-908136010e21,Foolproof
3d0550ad-cc9c-4fcb-9273-635dbd33b36e,Forget Me Not,Cherry Creek,9bae59e8-836d-4de4-b7a7-3dccdde5103a,Culinary Creative Group
1e2dc6f8-aea9-446c-9339-590bd86e4fc3,Formosa,Bushwick,63d404e2-cac8-4db4-bb4d-fefe5c1afb37,Formosa
a402fa9e-847c-4d28-9f48-74083e47850e,Fornino,Greenpoint,1b26f4b6-67ed-4643-82c0-3295224ee5b2,Fornino
dea0b762-3fbd-4a3e-a8d3-55cd295db7a0,Forsyth x Nom Wah x Complex,Industry City,e3682250-2c01-46f1-a08e-5ab1631aa93d,Forsyth Fire House x Nom Wah
2706f008-38a7-406d-a464-144c6ecadaa4,Fossetta,Lower East Side,ef7a56d1-6809-4982-bd39-031d1bd7bdc4,Fossetta / Cafe Colette
29088512-c0f4-4bcd-92bb-f5ecd550803c,Foul Witch,Alphabet City,c3d4c1ab-acc3-45be-b318-18ae9f680470,Roberta's
1239a0e2-8091-4dd5-8da6-782a6c8d5eed,Founding Member,324 Lafayette Street,2cf14d16-9a58-49cf-b78a-091c1bf6516a,Blackbird Founding Member
789638df-2b48-45d9-bdc2-8d7e958a790f,Fox And The Hen,Fox And The Hen,9bae59e8-836d-4de4-b7a7-3dccdde5103a,Culinary Creative Group
9a49372a-3508-4b1a-8951-817659bb3006,Frances,The Castro,052e04f5-b43a-4785-9b9c-f19fb472352b,Frances / Octavia
ae38ae11-0deb-40a5-8536-8db89646b101,Frankies 457 Spuntino,Carroll Gardens,35847c15-4fa8-4b3c-857f-c1e013f056de,Frankies 457
cf0dda93-b7a8-4c17-bf12-bea8f8c9bd41,Frannie & The Fox,Downtown,3b3b5f97-45a0-451f-bdd4-9c221a041538,Hotel Emeline
e0ccc49d-042c-4833-88fe-1b6d7b930187,Frasca,Pearl Street,69c8aaf5-9553-43c5-be69-e6dcc12ecf10,Frasca
0444ad46-2269-464e-b722-8d63fe938a2c,Freemans,East Village,0a061081-19d9-4457-ada4-823b7f4be0ed,Banzarbar / Freemans
0aa3d172-3abb-4298-98b3-2f06830996a8,Fresco's Cantina,Astoria,4c4977c8-4739-46a3-8a02-e0abd73427ae,Fresco's Cantina
7e7c8b1c-e839-4e64-ba13-f51504e47901,Fresco’s Grand Cantina,Astoria,272a9049-5302-46a7-820e-b3c04c23274e,Fresco's Grand Cantina
972efb7a-24ca-43be-85fa-fed9e55f7cef,Fresno,East Hampton,7df051ff-5f7c-4e09-8432-af7a074a5e7e,Fresno Restaurant
365f2175-2f96-4296-9ab2-47d250e2898f,Friedman's Chelsea Market,Friedmans Chelsea Market,fcab5650-6899-4643-912b-ac602728d0e0,Friedman's
69f7c198-2057-4e1a-827a-ac5ee227423a,Friend of a Farmer,Gramercy,fe9bb7bb-683f-4241-aff1-3359b075d8b1,Friend of a Farmer
69f7c198-2057-4e1a-827a-ac5ee227423a,Friend of a Farmer,Upper West Side,fe9bb7bb-683f-4241-aff1-3359b075d8b1,Friend of a Farmer
e70cf566-d2ff-443e-b833-e2756e1e01f0,Frijoleros,Greenpoint,7244963c-cb61-4454-9014-38afa293b2bc,Frijoleros
41a7c815-6009-40eb-84e4-5114f03948ef,Fulgurances,Greenpoint,31b7ce7c-acf9-4926-b538-e83c224ec489,Fulgurances
549049ed-b142-4fc8-bf97-461d93b6eeda,gab's,West Village,568c5d89-c368-4423-a0c2-43c5c2a63d2e,gab's
ac2ab9f4-cd36-4cd7-aac2-85b8d289c347,Gair,Dumbo,69dc2a30-938e-444c-97df-4d644cf9d08b,Gair
9912b5ec-ad8a-4802-bf15-9263aa813de3,GERTIE,Williamsburg,7bdb427e-e93a-4813-9bd7-9deec256fa33,GERTIE
990808af-9549-4fec-adda-eb91ba9cecc4,gertrude's,Prospect Heights,e0b5d0cb-f61b-44e1-b82e-f56f716a7fbc,Gertrude's
f459084b-3576-4fac-a9de-768a376c6103,Ggiata Delicatessen,Highland Park,802b0ee3-6de7-4ce0-9e9e-ccc7f1cb7175,Ggiata
f459084b-3576-4fac-a9de-768a376c6103,Ggiata Delicatessen,Venice,802b0ee3-6de7-4ce0-9e9e-ccc7f1cb7175,Ggiata
f459084b-3576-4fac-a9de-768a376c6103,Ggiata Delicatessen,West Hollywood,802b0ee3-6de7-4ce0-9e9e-ccc7f1cb7175,Ggiata
52bc2538-3578-4e1d-86d4-c33b2c82cd6b,Gin Rummy,Marina Del Rey,3533b1c9-af5f-45b2-af93-0a71fa1284a2,Jared Meisler Restaurant Group
442752dd-b0a8-4f3d-979a-fa2223d17c1d,Gjelina,NoHo,2e3d7ebe-1e97-4b7f-be9b-df56ae5536f5,Gjelina
442752dd-b0a8-4f3d-979a-fa2223d17c1d,Gjelina,Venice,2e3d7ebe-1e97-4b7f-be9b-df56ae5536f5,Gjelina
2e7d2b64-1e40-4e37-aff3-f28e53b95c45,Gnarwhal Coffee Co.,Santa Monica,ade565e1-0360-48f8-92b3-c42e394e9790,Gnarwhal Coffee
97b8e759-0935-4d27-9be0-ed88c12e18f1,Gnocco,East Village,23ffa30e-2f8a-4a6e-b0c1-16e5b476873c,Gnocco
7142a743-5fc5-45c0-9818-f325a6e24f4d,Golden Diner,Golden Diner,d032ab32-9948-4791-9818-ebbc7f491dc8,Golden Food Group
66e309d2-6787-4f07-9fc7-360dc2303a33,Golden Hof - Korean Bar & Grill,Midtown East,d032ab32-9948-4791-9818-ebbc7f491dc8,Golden Food Group
db146718-fa00-4bdb-8e1a-c2978c523b2f,Goldie's Tavern,Chelsea,c6198d66-7c44-4e7c-a1fe-a61a21f5179f,Goldies/Little Dipper
9bcb976d-3076-4224-abc7-edca83504f16,Good Bar,Greenpoint,73e8327b-9b60-452c-b55b-77ba74c586ab,Good Bar
09f48233-5991-4df0-a192-231a4650225b,Good Guys,Lower East Side,67829338-bc96-4832-8038-8bddb2b47ca6,Attaboy
ff51d2df-ff2d-4477-b092-be8205e15961,Good Thanks,Williamsburg,ca87e91a-d4dc-4f68-81f3-41b977629a68,Good Thanks
bfa5de6d-a3f3-473d-bdac-1ef5c5169344,Gotham Burger Social Club,Greenpoint,7a19ca0e-21c9-4246-925f-9593b96d5b72,Gotham Burger Social Club
bfa5de6d-a3f3-473d-bdac-1ef5c5169344,Gotham Burger Social Club,Lower East Side,7a19ca0e-21c9-4246-925f-9593b96d5b72,Gotham Burger Social Club
5d1af680-c3c3-4fb9-862f-fa0a652ca05a,Graft Wine Bar,Uptown Charleston,d66ae6e1-a457-4e77-8a95-f67d14edc686,Graft Wine Bar / Tutti
e1a46199-b61a-486b-b12c-59e7650256bf,Grandma's Home 外婆家,Grandma's Home 外婆家,2446562f-a954-4560-b370-50efad01d164,Grandma's Home
0b3c1ea7-b808-42f8-9455-7c1cccf26f11,Greenwood Park,Park Slope,ed70f6ef-0c98-4e9d-a77c-55c2fb2b5aab,Greenwood Park
485f70c7-dfcd-4e4a-99ba-a860e370ca73,Greywind,Hudson Yards,1c7eda20-2e5c-49e4-b91e-d2ca036cbfcb,Greywind
29d7e844-ad1d-4707-a724-d566dc8ef9e2,Grimm Artisanal Ales,Williamsburg,f9124d24-ea29-4b6b-94b5-1ef6091000fc,Grimm Artisanal Ales
58b2b03a-493e-4f66-864d-112af76a4a32,Gus's,Cobble Hill,977b415e-7dea-49aa-a76e-3dc2e48e8d18,Gus's
3863fe98-9379-4228-b770-e5864ada47fa,HAAM x Complex,Industry City,90ea37be-095d-4be6-b983-438bc03fa324,HAAM
f603e1c0-a378-49ce-adb8-07494c0a2d34,Hags,East Village,1a32f2c7-4f94-4e36-a9c0-0e41185d3ced,Hags
d7a78887-da0d-413f-9e86-6c4d5becebd9,Hair of the Dog,Lower East Side,7842c853-cd64-4e82-a24e-7b40eb8eae6b,Eat Drink & Be Merry
272f9715-e55a-4ac3-a9f9-268c07ad1d7e,Hank's Seafood Restaurant,Radcliffborough,3b3b5f97-45a0-451f-bdd4-9c221a041538,Hotel Emeline
61e57bf3-9d9e-4457-8fc8-ee4a4b489c22,Hanoi House,East Village,e408f689-bea3-4b63-9484-0284f55a32d1,Hanoi House
d6b16e38-0f35-4b28-8d9b-600144c7963f,Harborview Restaurant & Bar,Embarcadero,ec9c0ce2-9d24-4b07-b685-ba91f89eeb72,Harborview Restaurant And Bar
3ff2a32d-6dee-4533-9c91-53e59abf0491,Hard to Explain,East Village,8aa9b958-4fb1-4bdb-828a-595131e2f13a,Hard to Explain
259fc69b-d59b-4d3a-8c8e-dc24dcb9b8c5,Hart Bar,Bushwick,4bd71557-6081-4b3f-92b4-f8ca7857fa1f,Hart Bar
29bb7f0d-921e-4617-acdb-3fd834dc333a,HaSalon,Hell's Kitchen,911dfde3-a6f0-461c-bc3e-5cc82ff9c0ce,The Good People Group
441043af-7b4d-4f89-ab90-f92ac63a1940,Hazie's,Hayes Valley,dcf5d720-6296-4355-a33f-225a2747bef6,Hazies
c9994018-3633-4c06-91f3-136beef8c634,Hearty & Healthy,Lower East Side,57677bdc-c1e2-4766-8aef-e66f90afa555,Hearty & Healthy
406343e0-197f-42d4-a3e3-ca0d09af1cf6,Heavy Woods,Bushwick,25f324f0-6fbd-4441-9a30-da52aba598a8,Heavy Woods
